approval_group,approval_id,species_id,display_name,base_species,source,source_identity,official_gen4_types,platinum_redux_types,candidate_class,gba_battle_sprite_state,icon_state,local_preview,approval_status,roster_action,notes,decision,user_notes
3,53,151,Platinum Redux Mew,Mew,Platinum Redux 2.9.3 TC6,National Dex 151 changed-type visual,Psychic,Psychic/Ghost,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/053_151_MEW/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,54,154,Platinum Redux Meganium,Meganium,Platinum Redux 2.9.3 TC6,National Dex 154 changed-type visual,Grass,Grass/Dragon,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/054_154_MEGANIUM/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,55,157,Platinum Redux Typhlosion,Typhlosion,Platinum Redux 2.9.3 TC6,National Dex 157 changed-type visual,Fire,Fire/Poison,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/055_157_TYPHLOSION/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,56,160,Platinum Redux Feraligatr,Feraligatr,Platinum Redux 2.9.3 TC6,National Dex 160 changed-type visual,Water,Water/Dark,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/056_160_FERALIGATR/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,57,162,Platinum Redux Furret,Furret,Platinum Redux 2.9.3 TC6,National Dex 162 changed-type visual,Normal,Normal/Fire,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/057_162_FURRET/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,58,164,Platinum Redux Noctowl,Noctowl,Platinum Redux 2.9.3 TC6,National Dex 164 changed-type visual,Normal/Flying,Ghost/Flying,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/058_164_NOCTOWL/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,59,166,Platinum Redux Ledian,Ledian,Platinum Redux 2.9.3 TC6,National Dex 166 changed-type visual,Bug/Flying,Bug/Fighting,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/059_166_LEDIAN/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,60,168,Platinum Redux Ariados,Ariados,Platinum Redux 2.9.3 TC6,National Dex 168 changed-type visual,Bug/Poison,Bug/Ghost,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/060_168_ARIADOS/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,61,172,Platinum Redux Pichu,Pichu,Platinum Redux 2.9.3 TC6,National Dex 172 changed-type visual,Electric,Bug/Fire,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/061_172_PICHU/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,62,173,Platinum Redux Cleffa,Cleffa,Platinum Redux 2.9.3 TC6,National Dex 173 changed-type visual,Normal,Bug,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/062_173_CLEFFA/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,63,174,Platinum Redux Igglybuff,Igglybuff,Platinum Redux 2.9.3 TC6,National Dex 174 changed-type visual,Normal,Bug/Ground,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/063_174_IGGLYBUFF/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,64,181,Platinum Redux Ampharos,Ampharos,Platinum Redux 2.9.3 TC6,National Dex 181 changed-type visual,Electric,Electric/Dragon,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/064_181_AMPHAROS/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,65,182,Platinum Redux Bellossom,Bellossom,Platinum Redux 2.9.3 TC6,National Dex 182 changed-type visual,Grass,Grass/Fire,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/065_182_BELLOSSOM/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,66,184,Platinum Redux Azumarill,Azumarill,Platinum Redux 2.9.3 TC6,National Dex 184 changed-type visual,Water,Water/Normal,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/066_184_AZUMARILL/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,67,185,Platinum Redux Sudowoodo,Sudowoodo,Platinum Redux 2.9.3 TC6,National Dex 185 changed-type visual,Rock,Rock/Grass,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/067_185_SUDOWOODO/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,68,186,Platinum Redux Politoed,Politoed,Platinum Redux 2.9.3 TC6,National Dex 186 changed-type visual,Water,Water/Psychic,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/068_186_POLITOED/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,69,190,Platinum Redux Aipom,Aipom,Platinum Redux 2.9.3 TC6,National Dex 190 changed-type visual,Normal,Rock,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/069_190_AIPOM/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,70,192,Platinum Redux Sunflora,Sunflora,Platinum Redux 2.9.3 TC6,National Dex 192 changed-type visual,Grass,Grass/Fire,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/070_192_SUNFLORA/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,71,196,Platinum Redux Espeon,Espeon,Platinum Redux 2.9.3 TC6,National Dex 196 changed-type visual,Psychic,Psychic/Rock,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/071_196_ESPEON/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,72,197,Platinum Redux Umbreon,Umbreon,Platinum Redux 2.9.3 TC6,National Dex 197 changed-type visual,Dark,Dark/Dragon,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/072_197_UMBREON/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,73,199,Platinum Redux Slowking,Slowking,Platinum Redux 2.9.3 TC6,National Dex 199 changed-type visual,Water/Psychic,Water/Bug,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/073_199_SLOWKING/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,74,201,Platinum Redux Unown,Unown,Platinum Redux 2.9.3 TC6,National Dex 201 changed-type visual,Psychic,Ghost/Grass,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/074_201_UNOWN/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
3,75,202,Platinum Redux Wobbuffet,Wobbuffet,Platinum Redux 2.9.3 TC6,National Dex 202 changed-type visual,Psychic,Ghost/Grass,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/075_202_WOBBUFFET/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,76,206,Platinum Redux Dunsparce,Dunsparce,Platinum Redux 2.9.3 TC6,National Dex 206 changed-type visual,Normal,Poison/Ground,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/076_206_DUNSPARCE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,77,209,Platinum Redux Snubbull,Snubbull,Platinum Redux 2.9.3 TC6,National Dex 209 changed-type visual,Normal,Rock,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/077_209_SNUBBULL/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,78,210,Platinum Redux Granbull,Granbull,Platinum Redux 2.9.3 TC6,National Dex 210 changed-type visual,Normal,Rock/Fire,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/078_210_GRANBULL/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,79,211,Platinum Redux Qwilfish,Qwilfish,Platinum Redux 2.9.3 TC6,National Dex 211 changed-type visual,Water/Poison,Flying/Dragon,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/079_211_QWILFISH/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,80,213,Platinum Redux Shuckle,Shuckle,Platinum Redux 2.9.3 TC6,National Dex 213 changed-type visual,Bug/Rock,Rock/Poison,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/080_213_SHUCKLE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,81,217,Platinum Redux Ursaring,Ursaring,Platinum Redux 2.9.3 TC6,National Dex 217 changed-type visual,Normal,Normal/Fighting,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/081_217_URSARING/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,82,222,Platinum Redux Corsola,Corsola,Platinum Redux 2.9.3 TC6,National Dex 222 changed-type visual,Water/Rock,Ground,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/082_222_CORSOLA/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,83,224,Platinum Redux Octillery,Octillery,Platinum Redux 2.9.3 TC6,National Dex 224 changed-type visual,Water,Water/Steel,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/083_224_OCTILLERY/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,84,226,Platinum Redux Mantine,Mantine,Platinum Redux 2.9.3 TC6,National Dex 226 changed-type visual,Water/Flying,Poison,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/084_226_MANTINE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,85,232,Platinum Redux Donphan,Donphan,Platinum Redux 2.9.3 TC6,National Dex 232 changed-type visual,Ground,Ground/Fighting,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/085_232_DONPHAN/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,86,234,Platinum Redux Stantler,Stantler,Platinum Redux 2.9.3 TC6,National Dex 234 changed-type visual,Normal,Normal/Grass,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/086_234_STANTLER/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,87,235,Platinum Redux Smeargle,Smeargle,Platinum Redux 2.9.3 TC6,National Dex 235 changed-type visual,Normal,Bug/Rock,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/087_235_SMEARGLE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,88,236,Platinum Redux Tyrogue,Tyrogue,Platinum Redux 2.9.3 TC6,National Dex 236 changed-type visual,Fighting,Ghost/Ground,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/088_236_TYROGUE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,89,237,Platinum Redux Hitmontop,Hitmontop,Platinum Redux 2.9.3 TC6,National Dex 237 changed-type visual,Fighting,Normal/Ground,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/089_237_HITMONTOP/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,90,238,Platinum Redux Smoochum,Smoochum,Platinum Redux 2.9.3 TC6,National Dex 238 changed-type visual,Ice/Psychic,Dragon/Dark,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/090_238_SMOOCHUM/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,91,239,Platinum Redux Elekid,Elekid,Platinum Redux 2.9.3 TC6,National Dex 239 changed-type visual,Electric,Dragon/Dark,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/091_239_ELEKID/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,92,240,Platinum Redux Magby,Magby,Platinum Redux 2.9.3 TC6,National Dex 240 changed-type visual,Fire,Dragon/Dark,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/092_240_MAGBY/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,93,241,Platinum Redux Miltank,Miltank,Platinum Redux 2.9.3 TC6,National Dex 241 changed-type visual,Normal,Normal/Grass,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/093_241_MILTANK/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,94,242,Platinum Redux Blissey,Blissey,Platinum Redux 2.9.3 TC6,National Dex 242 changed-type visual,Normal,Normal/Fighting,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/094_242_BLISSEY/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,95,243,Platinum Redux Raikou,Raikou,Platinum Redux 2.9.3 TC6,National Dex 243 changed-type visual,Electric,Electric/Psychic,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/095_243_RAIKOU/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,96,244,Platinum Redux Entei,Entei,Platinum Redux 2.9.3 TC6,National Dex 244 changed-type visual,Fire,Fire/Ghost,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/096_244_ENTEI/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,97,245,Platinum Redux Suicune,Suicune,Platinum Redux 2.9.3 TC6,National Dex 245 changed-type visual,Water,Water/Ice,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/097_245_SUICUNE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,98,249,Platinum Redux Lugia,Lugia,Platinum Redux 2.9.3 TC6,National Dex 249 changed-type visual,Psychic/Flying,Water/Flying,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/098_249_LUGIA/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,99,251,Platinum Redux Celebi,Celebi,Platinum Redux 2.9.3 TC6,National Dex 251 changed-type visual,Psychic/Grass,Grass/Electric,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/099_251_CELEBI/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
4,100,254,Platinum Redux Sceptile,Sceptile,Platinum Redux 2.9.3 TC6,National Dex 254 changed-type visual,Grass,Grass/Dragon,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/100_254_SCEPTILE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
5,101,262,Platinum Redux Mightyena,Mightyena,Platinum Redux 2.9.3 TC6,National Dex 262 changed-type visual,Dark,Dark/Fire,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/101_262_MIGHTYENA/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
5,102,264,Platinum Redux Linoone,Linoone,Platinum Redux 2.9.3 TC6,National Dex 264 changed-type visual,Normal,Normal/Ice,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/102_264_LINOONE/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
5,103,267,Platinum Redux Beautifly,Beautifly,Platinum Redux 2.9.3 TC6,National Dex 267 changed-type visual,Bug/Flying,Bug/Ice,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/103_267_BEAUTIFLY/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
5,104,282,Platinum Redux Gardevoir,Gardevoir,Platinum Redux 2.9.3 TC6,National Dex 282 changed-type visual,Psychic,Psychic/Ghost,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/104_282_GARDEVOIR/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
5,105,283,Platinum Redux Surskit,Surskit,Platinum Redux 2.9.3 TC6,National Dex 283 changed-type visual,Bug/Water,Ghost/Ground,Converted Platinum Redux retyped/regional visual candidate,COMPLETE normal+shiny front/back review conversion,ICON CONVERSION PENDING - battle art review does not depend on icon,candidates/105_283_SURSKIT/preview.png,PENDING USER APPROVAL,Art review only; no Mercury integration and no automatic new roster slot,"Extracted from Platinum Redux NDS Pokemon NARC, Platinum-decrypted, first static frame used, nearest-neighbor fit to 64x64 GBA review canvas.",,
